Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM(...),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),VFAS(V),GSpd(kmh),Hdg(@),Bat_(%),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2020-04-17,19:41:24.950,0.01,0.02,0.44,0,30,30,100,83,2,25,25,100,70,50.379031 -4.793634,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:25.490,0.01,0.02,0.44,0,30,30,100,78,2,25,25,100,73,50.379031 -4.793634,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:26.030,0.01,0.02,0.44,0,29,29,100,80,2,25,25,100,70,50.379031 -4.793634,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:26.560,0.01,0.02,0.44,0,29,29,100,77,2,25,25,100,72,50.379030 -4.793634,-1,15,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:27.100,0.01,0.02,0.44,0,29,29,100,78,2,25,25,100,70,50.379030 -4.793634,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:27.620,0.01,0.02,0.44,0,30,30,100,76,2,25,25,100,68,50.379030 -4.793634,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:28.140,0.01,0.02,0.44,0,30,30,100,78,2,25,25,100,70,50.379030 -4.793634,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:28.660,0.01,0.02,0.44,0,30,30,100,53,2,25,25,100,68,50.379029 -4.793634,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:29.180,0.01,0.02,0.44,0,29,29,100,78,2,25,25,100,70,50.379029 -4.793634,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:29.690,0.01,0.02,0.45,0,30,30,100,78,2,25,25,100,70,50.379029 -4.793634,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:30.200,0.01,0.02,0.45,0,30,30,100,77,2,25,25,100,70,50.379029 -4.793634,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:30.710,0.01,0.02,0.45,0,30,30,100,77,2,25,25,99,70,50.379028 -4.793634,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:31.230,0.01,0.02,0.45,0,30,30,100,78,2,25,25,100,72,50.379028 -4.793634,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:31.740,0.01,0.02,0.45,0,30,30,100,80,2,25,25,100,71,50.379028 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:32.280,0.01,0.02,0.45,0,29,29,100,79,2,25,25,100,69,50.379028 -4.793635,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:32.810,0.01,0.02,0.45,0,30,30,100,76,2,25,25,100,70,50.379028 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:33.350,0.01,0.02,0.45,0,32,32,100,78,2,25,25,100,71,50.379028 -4.793635,-1,14,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:33.870,0.01,0.02,0.45,0,31,31,100,73,2,25,25,100,72,50.379028 -4.793635,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:34.400,0.01,0.02,0.45,0,30,30,100,81,2,25,25,100,68,50.379028 -4.793635,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:34.920,0.01,0.02,0.45,0,30,30,100,81,2,25,25,100,71,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:35.440,0.01,0.02,0.46,0,30,30,100,80,2,25,25,100,71,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:35.950,0.01,0.02,0.46,0,30,30,100,77,2,25,24,100,68,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.3,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:36.470,0.01,0.02,0.46,0,30,30,100,81,2,25,24,100,74,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:36.970,0.01,0.02,0.46,0,29,29,100,80,2,25,24,100,69,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:37.490,0.01,0.02,0.46,0,30,30,100,85,2,25,25,100,69,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:38.050,0.01,0.02,0.46,0,31,31,100,77,2,25,24,100,68,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:38.570,0.01,0.02,0.46,0,30,30,100,77,2,25,24,100,70,50.379027 -4.793635,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:39.090,0.01,0.02,0.46,0,29,29,100,78,2,25,25,100,71,50.379027 -4.793636,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:39.640,0.01,0.02,0.46,0,30,30,100,77,2,25,25,100,70,50.379027 -4.793636,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:40.160,0.01,0.02,0.46,0,30,30,100,82,2,25,24,100,71,50.379027 -4.793636,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:40.700,0.01,0.02,0.47,0,30,30,100,76,2,25,24,100,72,50.379027 -4.793636,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:41.220,0.01,0.02,0.47,0,29,29,100,80,2,25,24,100,70,50.379027 -4.793636,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:41.740,0.01,0.02,0.47,0,30,30,100,79,2,25,24,100,74,50.379027 -4.793637,-1,15,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:42.260,0.01,0.02,0.47,0,30,30,100,77,2,25,24,100,72,50.379027 -4.793637,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:42.770,0.01,0.02,0.47,0,30,30,100,80,2,25,25,100,71,50.379027 -4.793637,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:43.280,0.01,0.02,0.47,0,29,29,100,80,2,25,24,100,71,50.379027 -4.793637,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:43.800,0.01,0.02,0.47,0,29,29,100,78,2,25,25,100,71,50.379026 -4.793637,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:44.300,0.01,0.02,0.47,0,29,29,100,78,2,25,24,100,72,50.379026 -4.793637,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:44.810,0.01,0.02,0.47,0,30,30,100,77,2,25,24,99,72,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:45.310,0.01,0.02,0.47,0,29,29,100,78,2,25,24,100,70,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:45.820,0.01,0.02,0.47,0,29,29,100,80,2,25,25,100,72,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:46.340,0.01,0.02,0.48,0,29,29,100,81,2,25,25,100,70,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:46.850,0.01,0.02,0.48,0,31,31,100,80,2,25,25,100,68,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:47.390,0.01,0.02,0.48,0,30,30,100,82,2,25,25,100,69,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:47.910,0.01,0.02,0.48,0,30,30,100,82,2,25,25,100,68,50.379026 -4.793638,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:48.470,0.01,0.02,0.48,0,29,29,100,78,2,25,24,100,70,50.379026 -4.793639,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:49.000,0.01,0.02,0.48,0,29,29,100,77,2,25,24,100,72,50.379026 -4.793639,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:49.530,0.01,0.02,0.48,0,29,29,100,81,2,25,24,100,73,50.379026 -4.793639,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:50.050,0.01,0.02,0.48,0,30,30,100,73,2,25,25,100,69,50.379026 -4.793639,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:50.560,0.01,0.02,0.49,0,29,29,100,81,2,25,24,100,68,50.379026 -4.793640,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:51.060,0.01,0.02,0.49,0,29,29,100,81,2,25,24,100,69,50.379026 -4.793640,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:51.580,0.01,0.02,0.49,0,29,29,100,81,2,25,24,100,72,50.379025 -4.793640,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:52.080,0.01,0.02,0.49,0,29,29,100,78,2,25,24,100,71,50.379025 -4.793640,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:52.610,0.01,0.02,0.49,0,29,29,100,80,2,25,24,100,74,50.379025 -4.793641,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:53.120,0.01,0.02,0.49,0,29,29,100,81,2,25,24,100,69,50.379025 -4.793641,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:53.670,0.01,0.02,0.49,0,30,30,100,76,2,25,24,100,72,50.379025 -4.793641,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:54.210,0.01,0.02,0.49,0,30,30,100,77,2,25,24,99,71,50.379025 -4.793641,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:54.740,0.01,0.02,0.49,0,29,29,100,80,2,25,24,100,72,50.379025 -4.793642,0,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:55.270,0.01,0.02,0.50,0,29,29,100,77,2,25,24,100,69,50.379026 -4.793642,0,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:55.800,0.01,0.02,0.50,0,29,29,100,78,2,25,24,100,69,50.379026 -4.793642,0,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:56.310,0.01,0.02,0.50,0,29,29,100,81,2,25,24,100,71,50.379026 -4.793643,0,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:56.820,0.01,0.02,0.50,0,29,29,100,81,2,25,25,100,72,50.379026 -4.793643,0,15,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:57.320,0.01,0.02,0.50,0,30,30,100,81,2,25,25,100,70,50.379026 -4.793643,0,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:57.840,0.01,0.02,0.50,0,31,31,100,77,2,25,24,100,70,50.379026 -4.793644,0,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:58.350,0.01,0.02,0.50,0,32,32,100,75,2,25,25,100,68,50.379026 -4.793644,0,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:58.870,0.01,0.02,0.50,0,30,30,100,76,2,25,24,100,68,50.379026 -4.793644,0,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:59.380,0.01,0.02,0.50,0,29,29,100,81,2,25,25,100,73,50.379026 -4.793644,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:41:59.920,0.01,0.02,0.50,0,30,30,100,82,2,25,25,100,70,50.379027 -4.793645,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:00.450,0.01,0.02,0.50,0,30,30,100,79,2,25,24,100,70,50.379027 -4.793645,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:00.990,0.01,0.02,0.51,0,30,30,100,81,2,25,24,100,69,50.379027 -4.793645,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:01.520,0.01,0.02,0.51,0,32,32,100,79,2,25,24,100,72,50.379027 -4.793646,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:02.060,0.01,0.02,0.51,0,30,30,100,78,2,25,25,100,71,50.379027 -4.793646,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:02.560,0.01,0.02,0.51,0,30,30,100,77,2,25,25,100,71,50.379027 -4.793646,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:03.090,0.01,0.02,0.51,0,30,30,100,80,2,25,25,100,70,50.379027 -4.793647,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:03.600,0.01,0.02,0.51,0,31,31,100,75,2,25,24,100,70,50.379027 -4.793647,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:04.110,0.01,0.02,0.51,0,31,31,100,78,2,25,25,100,71,50.379027 -4.793648,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,8,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:04.640,0.01,0.02,0.51,0,29,29,100,78,2,25,24,100,73,50.379027 -4.793648,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:05.140,0.01,0.02,0.51,0,30,30,100,79,2,25,25,100,70,50.379027 -4.793648,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:05.650,0.01,0.02,0.52,0,29,29,100,77,2,25,24,100,70,50.379027 -4.793649,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:06.150,0.01,0.02,0.52,0,31,31,100,77,2,25,24,100,72,50.379027 -4.793649,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:06.670,0.01,0.02,0.52,0,31,31,100,77,2,25,25,100,70,50.379027 -4.793650,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:07.170,0.01,0.02,0.52,0,30,30,100,74,2,25,25,100,71,50.379026 -4.793650,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,8,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:07.720,0.01,0.02,0.52,0,30,30,100,82,2,25,25,100,73,50.379026 -4.793651,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:08.260,0.01,0.02,0.52,0,30,30,100,77,2,25,24,99,72,50.379026 -4.793651,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:08.800,0.01,0.02,0.52,0,30,30,100,77,2,25,24,100,70,50.379027 -4.793652,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
